#! FIELDS rc file.free der_rc
#! SET min_rc -1
#! SET max_rc 1
#! SET nbins_rc  51
#! SET periodic_rc false
   -1.000000000  -20.063238063   19.138665280
   -0.960000000  -19.345115377   16.560698609
   -0.920000000  -18.748148805   13.069687345
   -0.880000000  -18.303397016    9.084017277
   -0.840000000  -18.018836636    4.993907647
   -0.800000000  -17.893800087    1.236171382
   -0.760000000  -17.909611175   -1.954200752
   -0.720000000  -18.037196859   -4.387404562
   -0.680000000  -18.247358743   -6.039082590
   -0.640000000  -18.509289777   -7.007972830
   -0.600000000  -18.799382499   -7.487907371
   -0.560000000  -19.100683300   -7.687598018
   -0.520000000  -19.408527898   -7.759344798
   -0.480000000  -19.718925236   -7.968516190
   -0.440000000  -20.041793000   -8.344798569
   -0.400000000  -20.383658413   -8.875947386
   -0.360000000  -20.751554801   -9.555732520
   -0.320000000  -21.146247332  -10.202409788
   -0.280000000  -21.565443921  -10.707410585
   -0.240000000  -22.000926775  -10.998663730
   -0.200000000  -22.440289041  -10.964238975
   -0.160000000  -22.871413831  -10.530091267
   -0.120000000  -23.277226210   -9.804293336
   -0.080000000  -23.651259557   -8.896956495
   -0.040000000  -23.990683233   -7.982465394
    0.000000000  -24.295287085   -7.264292187
    0.040000000  -24.576969975   -6.988611688
    0.080000000  -24.855408316   -7.143974141
    0.120000000  -25.152472881   -7.766749904
    0.160000000  -25.482497928   -8.837242271
    0.200000000  -25.863114192  -10.126688676
    0.240000000  -26.294800267  -11.449227121
    0.280000000  -26.773930065  -12.532522639
    0.320000000  -27.288211015  -13.163269647
    0.360000000  -27.816972575  -13.194088163
    0.400000000  -28.334370239  -12.645229465
    0.440000000  -28.824134626  -11.663645892
    0.480000000  -29.265934072  -10.453825877
    0.520000000  -29.656933413   -9.180149002
    0.560000000  -30.001097275   -8.116704286
    0.600000000  -30.307287704   -7.356531622
    0.640000000  -30.592378936   -6.968601899
    0.680000000  -30.867777411   -6.868686635
    0.720000000  -31.143857576   -6.982809407
    0.760000000  -31.423234079   -7.068623667
    0.800000000  -31.704973937   -7.058701766
    0.840000000  -31.982413693   -6.842578848
    0.880000000  -32.245253130   -6.386582711
    0.920000000  -32.486736937   -5.645468256
    0.960000000  -32.693212401   -4.626934745
    1.000000000  -32.852809048   -3.359618253
