#! FIELDS rc file.free der_rc
#! SET min_rc -1
#! SET max_rc 1
#! SET nbins_rc  51
#! SET periodic_rc false
   -1.000000000  -36.376717454   19.737864857
   -0.960000000  -35.624446104   17.609910981
   -0.920000000  -34.977845044   14.466831088
   -0.880000000  -34.472062375   10.684664022
   -0.840000000  -34.121566316    6.602872782
   -0.800000000  -33.934383029    2.627908020
   -0.760000000  -33.902622837   -1.065971416
   -0.720000000  -34.009096233   -4.298737225
   -0.680000000  -34.235473142   -7.020624492
   -0.640000000  -34.560137685   -9.231846716
   -0.600000000  -34.964190956  -10.985668622
   -0.560000000  -35.428792724  -12.354353008
   -0.520000000  -35.941051118  -13.285307326
   -0.480000000  -36.482689627  -13.962360682
   -0.440000000  -37.045300581  -14.339441500
   -0.400000000  -37.617860442  -14.416080304
   -0.360000000  -38.191205982  -14.273960368
   -0.320000000  -38.753361941  -13.880514158
   -0.280000000  -39.296637805  -13.291023649
   -0.240000000  -39.813965954  -12.567143229
   -0.200000000  -40.298161500  -11.737652706
   -0.160000000  -40.747365070  -10.783013089
   -0.120000000  -41.156777883   -9.834003165
   -0.080000000  -41.531237901   -8.965511163
   -0.040000000  -41.876509252   -8.289155987
    0.000000000  -42.198274821   -7.893159767
    0.040000000  -42.509919837   -7.892254959
    0.080000000  -42.827271904   -8.163315550
    0.120000000  -43.162994080   -8.691109258
    0.160000000  -43.522960600   -9.396354348
    0.200000000  -43.914499968  -10.065001019
    0.240000000  -44.327639518  -10.625149140
    0.280000000  -44.755876153  -10.894922863
    0.320000000  -45.187230416  -10.781879283
    0.360000000  -45.607787970  -10.235844806
    0.400000000  -45.998858047   -9.379380021
    0.440000000  -46.356153480   -8.403537515
    0.480000000  -46.670936377   -7.463509468
    0.520000000  -46.949143238   -6.643193438
    0.560000000  -47.200899422   -6.117569433
    0.600000000  -47.436954583   -5.896181861
    0.640000000  -47.672354007   -5.966740719
    0.680000000  -47.913860447   -6.201145720
    0.720000000  -48.165937894   -6.519041207
    0.760000000  -48.427126747   -6.684166319
    0.800000000  -48.692549414   -6.673163859
    0.840000000  -48.953867084   -6.435797845
    0.880000000  -49.199724239   -5.998117392
    0.920000000  -49.426029215   -5.359485273
    0.960000000  -49.622795938   -4.497348334
    1.000000000  -49.779600750   -3.464752418
