#! FIELDS rc file.free der_rc
#! SET min_rc -1
#! SET max_rc 1
#! SET nbins_rc  51
#! SET periodic_rc false
   -1.000000000  -37.957379234   19.722465141
   -0.960000000  -37.200558241   17.849619929
   -0.920000000  -36.539481525   14.944735924
   -0.880000000  -36.010364151   11.353153581
   -0.840000000  -35.630167328    7.398770158
   -0.800000000  -35.409591821    3.477873356
   -0.760000000  -35.343775490   -0.229465943
   -0.720000000  -35.417883462   -3.525955053
   -0.680000000  -35.615086704   -6.340982850
   -0.640000000  -35.914494320   -8.654484704
   -0.600000000  -36.297242782  -10.498891842
   -0.560000000  -36.743943926  -11.940899101
   -0.520000000  -37.240876814  -12.927541215
   -0.480000000  -37.768975340  -13.652846535
   -0.440000000  -38.319982937  -14.077697157
   -0.400000000  -38.883188256  -14.212432338
   -0.360000000  -39.449766255  -14.152093888
   -0.320000000  -40.008882281  -13.861511427
   -0.280000000  -40.553689217  -13.394988137
   -0.240000000  -41.077727800  -12.806910239
   -0.200000000  -41.574233783  -12.117854818
   -0.160000000  -42.041155207  -11.295691937
   -0.120000000  -42.473176605  -10.461871661
   -0.080000000  -42.874558300   -9.675461579
   -0.040000000  -43.249240377   -9.046502713
    0.000000000  -43.601476872   -8.652276429
    0.040000000  -43.942780885   -8.612312518
    0.080000000  -44.287500968   -8.803600081
    0.120000000  -44.646671157   -9.222484901
    0.160000000  -45.025223920   -9.800914289
    0.200000000  -45.430080246  -10.339649699
    0.240000000  -45.851667724  -10.778088896
    0.280000000  -46.283918616  -10.953153257
    0.320000000  -46.716142624  -10.775061682
    0.360000000  -47.135631023  -10.192634923
    0.400000000  -47.524609137   -9.322260445
    0.440000000  -47.879425668   -8.344986503
    0.480000000  -48.191617285   -7.395352975
    0.520000000  -48.466591803   -6.542871849
    0.560000000  -48.713127513   -5.959893956
    0.600000000  -48.941096523   -5.650876101
    0.640000000  -49.164450075   -5.609678186
    0.680000000  -49.389314141   -5.726811415
    0.720000000  -49.620120798   -5.941053194
    0.760000000  -49.856496589   -6.034402656
    0.800000000  -50.095119203   -5.996139385
    0.840000000  -50.329602721   -5.785160654
    0.880000000  -50.550740137   -5.426194535
    0.920000000  -50.756328224   -4.908742273
    0.960000000  -50.937666090   -4.190883133
    1.000000000  -51.085022065   -3.301183655
