#! FIELDS rc file.free der_rc
#! SET min_rc -1
#! SET max_rc 1
#! SET nbins_rc  51
#! SET periodic_rc false
   -1.000000000  -37.766588495   20.728013728
   -0.960000000  -36.967929029   18.931498651
   -0.920000000  -36.262440621   16.075612425
   -0.880000000  -35.687601021   12.502167708
   -0.840000000  -35.261525200    8.536405253
   -0.800000000  -34.996118213    4.575606329
   -0.760000000  -34.887579502    0.802632484
   -0.720000000  -34.922059376   -2.582624603
   -0.680000000  -35.083630035   -5.506969488
   -0.640000000  -35.352065157   -7.944912281
   -0.600000000  -35.709044420   -9.923274136
   -0.560000000  -36.135355842  -11.499707954
   -0.520000000  -36.617113925  -12.611272664
   -0.480000000  -37.134705498  -13.442426516
   -0.440000000  -37.678909450  -13.945370386
   -0.400000000  -38.237796678  -14.125430925
   -0.360000000  -38.801185940  -14.076498251
   -0.320000000  -39.356925294  -13.766174213
   -0.280000000  -39.897007330  -13.254061235
   -0.240000000  -40.414167722  -12.603026586
   -0.200000000  -40.901014442  -11.840036743
   -0.160000000  -41.355279328  -10.938749267
   -0.120000000  -41.771519466  -10.029305815
   -0.080000000  -42.154122657   -9.175398024
   -0.040000000  -42.507673352   -8.491004769
    0.000000000  -42.836949487   -8.062933638
    0.040000000  -43.154405968   -8.013379689
    0.080000000  -43.475383461   -8.223076374
    0.120000000  -43.812180517   -8.686444609
    0.160000000  -44.170622606   -9.333779623
    0.200000000  -44.558623086   -9.954681999
    0.240000000  -44.966636114  -10.484184886
    0.280000000  -45.388850423  -10.742514455
    0.320000000  -45.814097808  -10.633209890
    0.360000000  -46.228923369  -10.099351626
    0.400000000  -46.614780890   -9.256551005
    0.440000000  -46.967286527   -8.289997153
    0.480000000  -47.277441059   -7.345951632
    0.520000000  -47.550623159   -6.504945224
    0.560000000  -47.796118561   -5.942869949
    0.600000000  -48.024177035   -5.672871598
    0.640000000  -48.249535610   -5.687209741
    0.680000000  -48.478842198   -5.871970387
    0.720000000  -48.716935377   -6.157150709
    0.760000000  -48.963307762   -6.315744614
    0.800000000  -49.214321996   -6.330535074
    0.840000000  -49.463030985   -6.154964167
    0.880000000  -49.699441134   -5.813137806
    0.920000000  -49.920600547   -5.296076600
    0.960000000  -50.117382286   -4.567273319
    1.000000000  -50.279565088   -3.662336579
