#! FIELDS rc file.free der_rc
#! SET min_rc -1
#! SET max_rc 1
#! SET nbins_rc  51
#! SET periodic_rc false
   -1.000000000  -36.192247524   21.022545620
   -0.960000000  -35.383780409   19.131684742
   -0.920000000  -34.671613254   16.216451893
   -0.880000000  -34.091638946   12.636927184
   -0.840000000  -33.659503838    8.719751222
   -0.800000000  -33.385207516    4.855540199
   -0.760000000  -33.263066057    1.210005012
   -0.720000000  -33.278691922   -2.046287330
   -0.680000000  -33.416646308   -4.866321764
   -0.640000000  -33.658269604   -7.248615688
   -0.600000000  -33.987543677   -9.241000957
   -0.560000000  -34.388014041  -10.902478335
   -0.520000000  -34.848650252  -12.163454320
   -0.480000000  -35.352296773  -13.187578081
   -0.440000000  -35.890779180  -13.906785004
   -0.400000000  -36.452412255  -14.299584846
   -0.360000000  -37.026712473  -14.432514066
   -0.320000000  -37.599840312  -14.263660395
   -0.280000000  -38.161982089  -13.845472668
   -0.240000000  -38.704041484  -13.243823345
   -0.200000000  -39.216973749  -12.494142470
   -0.160000000  -39.697429123  -11.585409904
   -0.120000000  -40.139350478  -10.652492877
   -0.080000000  -40.546510701   -9.777047542
   -0.040000000  -40.923696813   -9.070492988
    0.000000000  -41.275747738   -8.624004104
    0.040000000  -41.615334156   -8.550654925
    0.080000000  -41.957541855   -8.733119155
    0.120000000  -42.314098994   -9.167806314
    0.160000000  -42.691287460   -9.776502605
    0.200000000  -43.096194006  -10.354398150
    0.240000000  -43.519363781  -10.830565836
    0.280000000  -43.954483543  -11.026345883
    0.320000000  -44.389954905  -10.845830036
    0.360000000  -44.811864223  -10.238091015
    0.400000000  -45.201825662   -9.317754896
    0.440000000  -45.555389391   -8.273845504
    0.480000000  -45.863627228   -7.263508672
    0.520000000  -46.132429296   -6.371119319
    0.560000000  -46.372077454   -5.780689566
    0.600000000  -46.593662201   -5.509536583
    0.640000000  -46.813040936   -5.550867288
    0.680000000  -47.037843448   -5.786534097
    0.720000000  -47.273970801   -6.134851449
    0.760000000  -47.520865826   -6.357798908
    0.800000000  -47.774731523   -6.423101975
    0.840000000  -48.027786627   -6.267356908
    0.880000000  -48.268451698   -5.906102133
    0.920000000  -48.492387784   -5.324560240
    0.960000000  -48.688604821   -4.494928287
    1.000000000  -48.845621475   -3.471228316
